regiao,ordem,nome_original,novo_nome,categoria,largura,altura,origem_x,origem_y
regiao_07_costa_oceanica,8,regiao_07_costa_oceanica_item_008.webp,areia e agua 008.webp,areia e agua,73,75,524,10
regiao_07_costa_oceanica,9,regiao_07_costa_oceanica_item_009.webp,areia e agua 009.webp,areia e agua,73,75,596,10
regiao_07_costa_oceanica,10,regiao_07_costa_oceanica_item_010.webp,rocha costeira 001.webp,rocha costeira,131,134,672,16
regiao_07_costa_oceanica,11,regiao_07_costa_oceanica_item_011.webp,rocha costeira 002.webp,rocha costeira,72,77,865,14
regiao_07_costa_oceanica,12,regiao_07_costa_oceanica_item_012.webp,rocha costeira 003.webp,rocha costeira,281,255,972,10
regiao_07_costa_oceanica,13,regiao_07_costa_oceanica_item_013.webp,rocha costeira 004.webp,rocha costeira,61,86,799,20
regiao_07_costa_oceanica,14,regiao_07_costa_oceanica_item_014.webp,rocha costeira 005.webp,rocha costeira,51,42,950,21
regiao_07_costa_oceanica,15,regiao_07_costa_oceanica_item_015.webp,rocha costeira 006.webp,rocha costeira,72,76,917,73
regiao_07_costa_oceanica,16,regiao_07_costa_oceanica_item_016.webp,rocha costeira 007.webp,rocha costeira,73,79,12,87
regiao_07_costa_oceanica,17,regiao_07_costa_oceanica_item_017.webp,rocha costeira 008.webp,rocha costeira,73,79,85,87
regiao_07_costa_oceanica,18,regiao_07_costa_oceanica_item_018.webp,rocha costeira 009.webp,rocha costeira,73,81,159,87
regiao_07_costa_oceanica,19,regiao_07_costa_oceanica_item_019.webp,rocha costeira 010.webp,rocha costeira,73,81,233,87
regiao_07_costa_oceanica,20,regiao_07_costa_oceanica_item_020.webp,rocha costeira 011.webp,rocha costeira,67,81,311,87
regiao_07_costa_oceanica,21,regiao_07_costa_oceanica_item_021.webp,rocha costeira 012.webp,rocha costeira,73,81,378,87
regiao_07_costa_oceanica,22,regiao_07_costa_oceanica_item_022.webp,rocha costeira 013.webp,rocha costeira,74,81,451,87
regiao_07_costa_oceanica,23,regiao_07_costa_oceanica_item_023.webp,rocha costeira 014.webp,rocha costeira,73,81,524,87
regiao_07_costa_oceanica,24,regiao_07_costa_oceanica_item_024.webp,rocha costeira 015.webp,rocha costeira,72,81,596,87
regiao_07_costa_oceanica,25,regiao_07_costa_oceanica_item_025.webp,rocha costeira 016.webp,rocha costeira,54,50,860,99
regiao_07_costa_oceanica,26,regiao_07_costa_oceanica_item_026.webp,rocha costeira 017.webp,rocha costeira,45,45,811,108
regiao_07_costa_oceanica,27,regiao_07_costa_oceanica_item_027.webp,rocha costeira 018.webp,rocha costeira,116,129,665,155
regiao_07_costa_oceanica,28,regiao_07_costa_oceanica_item_028.webp,rocha costeira 019.webp,rocha costeira,83,87,777,155
regiao_07_costa_oceanica,29,regiao_07_costa_oceanica_item_029.webp,rocha costeira 020.webp,rocha costeira,123,113,860,155
regiao_07_costa_oceanica,30,regiao_07_costa_oceanica_item_030.webp,beira mar 001.webp,beira mar,73,72,12,172
regiao_07_costa_oceanica,31,regiao_07_costa_oceanica_item_031.webp,beira mar 002.webp,beira mar,73,71,85,173
regiao_07_costa_oceanica,32,regiao_07_costa_oceanica_item_032.webp,beira mar 003.webp,beira mar,74,71,159,173
regiao_07_costa_oceanica,33,regiao_07_costa_oceanica_item_033.webp,beira mar 004.webp,beira mar,72,71,233,173
regiao_07_costa_oceanica,34,regiao_07_costa_oceanica_item_034.webp,beira mar 005.webp,beira mar,71,71,306,173
regiao_07_costa_oceanica,35,regiao_07_costa_oceanica_item_035.webp,beira mar 006.webp,beira mar,70,71,378,173
regiao_07_costa_oceanica,36,regiao_07_costa_oceanica_item_036.webp,beira mar 007.webp,beira mar,73,72,451,173
regiao_07_costa_oceanica,37,regiao_07_costa_oceanica_item_037.webp,beira mar 008.webp,beira mar,72,72,524,173
regiao_07_costa_oceanica,38,regiao_07_costa_oceanica_item_038.webp,beira mar 009.webp,beira mar,71,71,597,173
regiao_07_costa_oceanica,39,regiao_07_costa_oceanica_item_039.webp,beira mar 010.webp,beira mar,58,44,787,239
regiao_07_costa_oceanica,40,regiao_07_costa_oceanica_item_040.webp,beira mar 011.webp,beira mar,73,71,12,247
regiao_07_costa_oceanica,41,regiao_07_costa_oceanica_item_041.webp,beira mar 012.webp,beira mar,73,71,85,247
regiao_07_costa_oceanica,42,regiao_07_costa_oceanica_item_042.webp,beira mar 013.webp,beira mar,74,71,158,247
regiao_07_costa_oceanica,43,regiao_07_costa_oceanica_item_043.webp,beira mar 014.webp,beira mar,72,71,233,247
regiao_07_costa_oceanica,44,regiao_07_costa_oceanica_item_044.webp,beira mar 015.webp,beira mar,71,70,306,248
regiao_07_costa_oceanica,45,regiao_07_costa_oceanica_item_045.webp,beira mar 016.webp,beira mar,71,71,377,248
regiao_07_costa_oceanica,46,regiao_07_costa_oceanica_item_046.webp,recife 001.webp,recife,74,75,450,247
regiao_07_costa_oceanica,47,regiao_07_costa_oceanica_item_047.webp,recife 002.webp,recife,74,75,523,247
regiao_07_costa_oceanica,48,regiao_07_costa_oceanica_item_048.webp,recife 003.webp,recife,72,75,596,247
regiao_07_costa_oceanica,49,regiao_07_costa_oceanica_item_049.webp,torre costeira 001.webp,torre costeira,196,249,789,270
regiao_07_costa_oceanica,50,regiao_07_costa_oceanica_item_050.webp,torre costeira 002.webp,torre costeira,107,150,943,258
regiao_07_costa_oceanica,51,regiao_07_costa_oceanica_item_051.webp,torre costeira 003.webp,torre costeira,142,296,1110,269
regiao_07_costa_oceanica,52,regiao_07_costa_oceanica_item_052.webp,torre costeira 004.webp,torre costeira,27,20,678,278
regiao_07_costa_oceanica,53,regiao_07_costa_oceanica_item_053.webp,torre costeira 005.webp,torre costeira,101,139,1049,271
regiao_07_costa_oceanica,54,regiao_07_costa_oceanica_item_054.webp,torre costeira 006.webp,torre costeira,155,174,643,295
regiao_07_costa_oceanica,55,regiao_07_costa_oceanica_item_055.webp,vegetacao litoranea 001.webp,vegetacao litoranea,103,141,22,327
regiao_07_costa_oceanica,56,regiao_07_costa_oceanica_item_056.webp,vegetacao litoranea 002.webp,vegetacao litoranea,62,40,404,329
regiao_07_costa_oceanica,57,regiao_07_costa_oceanica_item_057.webp,vegetacao litoranea 003.webp,vegetacao litoranea,54,48,533,326
regiao_07_costa_oceanica,58,regiao_07_costa_oceanica_item_058.webp,vegetacao litoranea 004.webp,vegetacao litoranea,91,136,127,332
regiao_07_costa_oceanica,59,regiao_07_costa_oceanica_item_059.webp,vegetacao litoranea 005.webp,vegetacao litoranea,81,138,215,330
regiao_07_costa_oceanica,60,regiao_07_costa_oceanica_item_060.webp,vegetacao litoranea 006.webp,vegetacao litoranea,102,135,297,333
regiao_07_costa_oceanica,61,regiao_07_costa_oceanica_item_061.webp,vegetacao litoranea 007.webp,vegetacao litoranea,55,53,472,333
regiao_07_costa_oceanica,62,regiao_07_costa_oceanica_item_062.webp,vegetacao litoranea 008.webp,vegetacao litoranea,49,41,592,337
regiao_07_costa_oceanica,63,regiao_07_costa_oceanica_item_063.webp,vegetacao litoranea 009.webp,vegetacao litoranea,55,44,404,376
regiao_07_costa_oceanica,64,regiao_07_costa_oceanica_item_064.webp,vegetacao litoranea 010.webp,vegetacao litoranea,56,54,530,376
regiao_07_costa_oceanica,65,regiao_07_costa_oceanica_item_065.webp,vegetacao litoranea 011.webp,vegetacao litoranea,56,47,466,389
regiao_07_costa_oceanica,66,regiao_07_costa_oceanica_item_066.webp,vegetacao litoranea 012.webp,vegetacao litoranea,44,52,593,380
regiao_07_costa_oceanica,67,regiao_07_costa_oceanica_item_067.webp,vegetacao litoranea 013.webp,vegetacao litoranea,93,164,998,397
regiao_07_costa_oceanica,68,regiao_07_costa_oceanica_item_068.webp,vegetacao litoranea 014.webp,vegetacao litoranea,66,61,399,421
regiao_07_costa_oceanica,69,regiao_07_costa_oceanica_item_069.webp,vegetacao litoranea 015.webp,vegetacao litoranea,45,53,544,435
regiao_07_costa_oceanica,70,regiao_07_costa_oceanica_item_070.webp,vegetacao litoranea 016.webp,vegetacao litoranea,54,53,593,438
regiao_07_costa_oceanica,71,regiao_07_costa_oceanica_item_071.webp,vegetacao litoranea 017.webp,vegetacao litoranea,67,52,472,441
regiao_07_costa_oceanica,72,regiao_07_costa_oceanica_item_072.webp,vegetacao litoranea 018.webp,vegetacao litoranea,132,149,637,462
regiao_07_costa_oceanica,73,regiao_07_costa_oceanica_item_073.webp,vegetacao litoranea 019.webp,vegetacao litoranea,73,94,84,471
regiao_07_costa_oceanica,74,regiao_07_costa_oceanica_item_074.webp,vegetacao litoranea 020.webp,vegetacao litoranea,70,101,167,468
regiao_07_costa_oceanica,75,regiao_07_costa_oceanica_item_075.webp,vegetacao litoranea 021.webp,vegetacao litoranea,76,106,246,466
regiao_07_costa_oceanica,76,regiao_07_costa_oceanica_item_076.webp,vegetacao litoranea 022.webp,vegetacao litoranea,86,81,330,466
regiao_07_costa_oceanica,77,regiao_07_costa_oceanica_item_077.webp,vegetacao litoranea 023.webp,vegetacao litoranea,59,86,20,479
regiao_07_costa_oceanica,78,regiao_07_costa_oceanica_item_078.webp,vegetacao litoranea 024.webp,vegetacao litoranea,56,58,420,487
regiao_07_costa_oceanica,79,regiao_07_costa_oceanica_item_079.webp,vegetacao litoranea 025.webp,vegetacao litoranea,44,51,539,497
regiao_07_costa_oceanica,80,regiao_07_costa_oceanica_item_080.webp,cerca costeira 001.webp,cerca costeira,105,122,771,488
regiao_07_costa_oceanica,81,regiao_07_costa_oceanica_item_081.webp,cerca costeira 002.webp,cerca costeira,56,50,481,500
regiao_07_costa_oceanica,82,regiao_07_costa_oceanica_item_082.webp,cerca costeira 003.webp,cerca costeira,47,49,586,500
regiao_07_costa_oceanica,83,regiao_07_costa_oceanica_item_083.webp,cerca costeira 004.webp,cerca costeira,97,155,887,506
regiao_07_costa_oceanica,84,regiao_07_costa_oceanica_item_084.webp,cerca costeira 005.webp,cerca costeira,68,58,326,555
regiao_07_costa_oceanica,85,regiao_07_costa_oceanica_item_085.webp,cerca costeira 006.webp,cerca costeira,78,61,398,553
regiao_07_costa_oceanica,86,regiao_07_costa_oceanica_item_086.webp,cerca costeira 007.webp,cerca costeira,71,61,476,555
regiao_07_costa_oceanica,87,regiao_07_costa_oceanica_item_087.webp,cerca costeira 008.webp,cerca costeira,76,56,549,556
regiao_07_costa_oceanica,88,regiao_07_costa_oceanica_item_088.webp,cerca costeira 009.webp,cerca costeira,49,64,988,555
regiao_07_costa_oceanica,89,regiao_07_costa_oceanica_item_089.webp,cerca costeira 010.webp,cerca costeira,42,79,1076,556
regiao_07_costa_oceanica,90,regiao_07_costa_oceanica_item_090.webp,cerca costeira 011.webp,cerca costeira,48,48,128,568
regiao_07_costa_oceanica,91,regiao_07_costa_oceanica_item_091.webp,cerca costeira 012.webp,cerca costeira,134,126,1116,562
regiao_07_costa_oceanica,92,regiao_07_costa_oceanica_item_092.webp,cerca costeira 013.webp,cerca costeira,88,53,25,572
regiao_07_costa_oceanica,93,regiao_07_costa_oceanica_item_093.webp,cerca costeira 014.webp,cerca costeira,55,41,186,577
regiao_07_costa_oceanica,94,regiao_07_costa_oceanica_item_094.webp,cerca costeira 015.webp,cerca costeira,27,31,258,580
regiao_07_costa_oceanica,95,regiao_07_costa_oceanica_item_095.webp,cerca costeira 016.webp,cerca costeira,28,40,294,575
regiao_07_costa_oceanica,96,regiao_07_costa_oceanica_item_096.webp,cerca costeira 017.webp,cerca costeira,148,85,632,597
regiao_07_costa_oceanica,97,regiao_07_costa_oceanica_item_097.webp,cerca costeira 018.webp,cerca costeira,21,69,780,613
regiao_07_costa_oceanica,98,regiao_07_costa_oceanica_item_098.webp,cerca costeira 019.webp,cerca costeira,62,87,808,613
regiao_07_costa_oceanica,99,regiao_07_costa_oceanica_item_099.webp,cerca costeira 020.webp,cerca costeira,223,168,866,607
regiao_07_costa_oceanica,100,regiao_07_costa_oceanica_item_100.webp,cerca costeira 021.webp,cerca costeira,73,49,95,622
regiao_07_costa_oceanica,101,regiao_07_costa_oceanica_item_101.webp,concha e praia 001.webp,concha e praia,55,36,179,627
regiao_07_costa_oceanica,102,regiao_07_costa_oceanica_item_102.webp,concha e praia 002.webp,concha e praia,45,47,245,620
regiao_07_costa_oceanica,103,regiao_07_costa_oceanica_item_103.webp,concha e praia 003.webp,concha e praia,42,39,298,624
regiao_07_costa_oceanica,104,regiao_07_costa_oceanica_item_104.webp,concha e praia 004.webp,concha e praia,56,52,350,622
regiao_07_costa_oceanica,105,regiao_07_costa_oceanica_item_105.webp,concha e praia 005.webp,concha e praia,63,55,416,620
regiao_07_costa_oceanica,106,regiao_07_costa_oceanica_item_106.webp,concha e praia 006.webp,concha e praia,54,55,488,625
regiao_07_costa_oceanica,107,regiao_07_costa_oceanica_item_107.webp,concha e praia 007.webp,concha e praia,72,69,548,621
regiao_07_costa_oceanica,108,regiao_07_costa_oceanica_item_108.webp,concha e praia 008.webp,concha e praia,60,36,20,635
regiao_07_costa_oceanica,109,regiao_07_costa_oceanica_item_109.webp,concha e praia 009.webp,concha e praia,75,133,1171,658
regiao_07_costa_oceanica,110,regiao_07_costa_oceanica_item_110.webp,concha e praia 010.webp,concha e praia,41,37,187,678
regiao_07_costa_oceanica,111,regiao_07_costa_oceanica_item_111.webp,concha e praia 011.webp,concha e praia,41,86,698,668
regiao_07_costa_oceanica,112,regiao_07_costa_oceanica_item_112.webp,concha e praia 012.webp,concha e praia,126,115,1013,678
regiao_07_costa_oceanica,113,regiao_07_costa_oceanica_item_113.webp,concha e praia 013.webp,concha e praia,56,43,18,680
regiao_07_costa_oceanica,114,regiao_07_costa_oceanica_item_114.webp,concha e praia 014.webp,concha e praia,39,29,91,686
regiao_07_costa_oceanica,115,regiao_07_costa_oceanica_item_115.webp,concha e praia 015.webp,concha e praia,39,32,140,683
regiao_07_costa_oceanica,116,regiao_07_costa_oceanica_item_116.webp,concha e praia 016.webp,concha e praia,41,34,244,680
regiao_07_costa_oceanica,117,regiao_07_costa_oceanica_item_117.webp,concha e praia 017.webp,concha e praia,37,35,298,680
regiao_07_costa_oceanica,118,regiao_07_costa_oceanica_item_118.webp,concha e praia 018.webp,concha e praia,69,59,344,679
regiao_07_costa_oceanica,119,regiao_07_costa_oceanica_item_119.webp,concha e praia 019.webp,concha e praia,67,54,421,681
regiao_07_costa_oceanica,120,regiao_07_costa_oceanica_item_120.webp,concha e praia 020.webp,concha e praia,95,57,594,679
regiao_07_costa_oceanica,121,regiao_07_costa_oceanica_item_121.webp,objeto da praia 001.webp,objeto da praia,42,42,491,692
regiao_07_costa_oceanica,122,regiao_07_costa_oceanica_item_122.webp,objeto da praia 002.webp,objeto da praia,45,62,535,698
regiao_07_costa_oceanica,123,regiao_07_costa_oceanica_item_123.webp,objeto da praia 003.webp,objeto da praia,92,85,737,690
regiao_07_costa_oceanica,124,regiao_07_costa_oceanica_item_124.webp,objeto da praia 004.webp,objeto da praia,38,34,242,726
regiao_07_costa_oceanica,125,regiao_07_costa_oceanica_item_125.webp,objeto da praia 005.webp,objeto da praia,50,37,15,729
regiao_07_costa_oceanica,126,regiao_07_costa_oceanica_item_126.webp,objeto da praia 006.webp,objeto da praia,26,23,78,731
regiao_07_costa_oceanica,127,regiao_07_costa_oceanica_item_127.webp,objeto da praia 007.webp,objeto da praia,26,25,114,731
regiao_07_costa_oceanica,128,regiao_07_costa_oceanica_item_128.webp,objeto da praia 008.webp,objeto da praia,25,29,152,730
regiao_07_costa_oceanica,129,regiao_07_costa_oceanica_item_129.webp,objeto da praia 009.webp,objeto da praia,36,31,191,728
regiao_07_costa_oceanica,130,regiao_07_costa_oceanica_item_130.webp,objeto da praia 010.webp,objeto da praia,79,74,291,728
regiao_07_costa_oceanica,131,regiao_07_costa_oceanica_item_131.webp,objeto da praia 011.webp,objeto da praia,70,60,379,743
regiao_07_costa_oceanica,132,regiao_07_costa_oceanica_item_132.webp,objeto da praia 012.webp,objeto da praia,59,63,459,741
regiao_07_costa_oceanica,133,regiao_07_costa_oceanica_item_133.webp,objeto da praia 013.webp,objeto da praia,61,77,590,741
regiao_07_costa_oceanica,134,regiao_07_costa_oceanica_item_134.webp,objeto da praia 014.webp,objeto da praia,29,64,662,741
regiao_07_costa_oceanica,135,regiao_07_costa_oceanica_item_135.webp,objeto da praia 015.webp,objeto da praia,36,87,715,752
regiao_07_costa_oceanica,136,regiao_07_costa_oceanica_item_136.webp,objeto da praia 016.webp,objeto da praia,43,33,21,772
regiao_07_costa_oceanica,137,regiao_07_costa_oceanica_item_137.webp,objeto da praia 017.webp,objeto da praia,72,82,66,766
regiao_07_costa_oceanica,138,regiao_07_costa_oceanica_item_138.webp,objeto da praia 018.webp,objeto da praia,57,39,224,773
regiao_07_costa_oceanica,139,regiao_07_costa_oceanica_item_139.webp,objeto da praia 019.webp,objeto da praia,59,76,529,771
regiao_07_costa_oceanica,140,regiao_07_costa_oceanica_item_140.webp,objeto da praia 020.webp,objeto da praia,72,45,148,775
regiao_07_costa_oceanica,141,regiao_07_costa_oceanica_item_141.webp,barco e porto 001.webp,barco e porto,94,103,772,775
regiao_07_costa_oceanica,142,regiao_07_costa_oceanica_item_142.webp,barco e porto 002.webp,barco e porto,72,124,868,779
regiao_07_costa_oceanica,143,regiao_07_costa_oceanica_item_143.webp,barco e porto 003.webp,barco e porto,197,146,951,781
regiao_07_costa_oceanica,144,regiao_07_costa_oceanica_item_144.webp,barco e porto 004.webp,barco e porto,193,256,192,806
regiao_07_costa_oceanica,145,regiao_07_costa_oceanica_item_145.webp,barco e porto 005.webp,barco e porto,223,383,348,806
regiao_07_costa_oceanica,146,regiao_07_costa_oceanica_item_146.webp,barco e porto 006.webp,barco e porto,118,170,1123,807
regiao_07_costa_oceanica,147,regiao_07_costa_oceanica_item_147.webp,barco e porto 007.webp,barco e porto,55,62,593,825
regiao_07_costa_oceanica,148,regiao_07_costa_oceanica_item_148.webp,barco e porto 008.webp,barco e porto,53,61,662,824
regiao_07_costa_oceanica,149,regiao_07_costa_oceanica_item_149.webp,barco e porto 009.webp,barco e porto,80,133,132,843
regiao_07_costa_oceanica,150,regiao_07_costa_oceanica_item_150.webp,barco e porto 010.webp,barco e porto,59,74,721,846
regiao_07_costa_oceanica,151,regiao_07_costa_oceanica_item_151.webp,barco e porto 011.webp,barco e porto,117,116,11,856
regiao_07_costa_oceanica,152,regiao_07_costa_oceanica_item_152.webp,barco e porto 012.webp,barco e porto,55,65,660,894
regiao_07_costa_oceanica,153,regiao_07_costa_oceanica_item_153.webp,barco e porto 013.webp,barco e porto,54,57,596,902
regiao_07_costa_oceanica,154,regiao_07_costa_oceanica_item_154.webp,barco e porto 014.webp,barco e porto,45,80,786,906
regiao_07_costa_oceanica,155,regiao_07_costa_oceanica_item_155.webp,barco e porto 015.webp,barco e porto,38,92,839,910
regiao_07_costa_oceanica,156,regiao_07_costa_oceanica_item_156.webp,barco e porto 016.webp,barco e porto,24,91,880,911
regiao_07_costa_oceanica,157,regiao_07_costa_oceanica_item_157.webp,barco e porto 017.webp,barco e porto,24,91,910,911
regiao_07_costa_oceanica,158,regiao_07_costa_oceanica_item_158.webp,barco e porto 018.webp,barco e porto,87,93,940,920
regiao_07_costa_oceanica,159,regiao_07_costa_oceanica_item_159.webp,barco e porto 019.webp,barco e porto,59,90,1040,936
regiao_07_costa_oceanica,160,regiao_07_costa_oceanica_item_160.webp,barco e porto 020.webp,barco e porto,50,82,728,947
regiao_07_costa_oceanica,161,regiao_07_costa_oceanica_item_161.webp,barco e porto 021.webp,barco e porto,115,95,563,963
regiao_07_costa_oceanica,162,regiao_07_costa_oceanica_item_162.webp,barco e porto 022.webp,barco e porto,36,143,1105,967
regiao_07_costa_oceanica,163,regiao_07_costa_oceanica_item_163.webp,barco e porto 023.webp,barco e porto,203,236,21,985
